average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,284.5803928593817,2.8284271247461903,0,0,0,0.125,286.3281423839792,4.443451517553379,0.125,0.8798828125,0.078125,286.10832939723196,3.9921490369466133,0.125,initial,-1,generated:balanced_tree_reduce,284.5803928593817,0.125,288.3574171059243,6.0
,245.3528071981244,3.7416573867739413,0,0,0,0.25,267.2999995829955,6.002192063165803,0.1875,0.821044921875,0.0771484375,267.75720454085507,6.082207001484488,0.125,after_step,0,generated:balanced_tree_reduce,287.1201838951765,0.125,288.3574171059243,8.602325267042627
,169.47566196949933,3.7416573867739413,0,0,0,0.5,248.24213833193346,7.449171676014582,0.25,0.76220703125,0.07568359375,267.75720454085507,6.082207001484488,0.125,after_step,1,generated:balanced_tree_reduce,171.06723824274476,0.125,288.3574171059243,13.2664991614216
23.2379000772445,23.2379000772445,3.7416573867739413,0,1,0,1.0,229.76347106124595,8.695596790492445,0.3125,0.703857421875,0.076904296875,267.75720454085507,6.082207001484488,0.125,after_step,2,generated:balanced_tree_reduce,23.2379000772445,0.125,288.3574171059243,23.2379000772445
