average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,283.92604670935,2.449489742783178,0,0,0,0.125,284.60368507829537,4.173310512479487,0.125,0.876220703125,0.0703125,284.13552358111997,4.0,0.125,initial,-1,generated:sparse_peer_exchange,287.4995652170625,0.125,287.4995652170625,5.656854249492381
,243.45430782797825,3.4641016151377544,0,0,0,0.25,244.69381455135337,4.785968318209318,0.25,0.75244140625,0.044921875,243.8913561555976,4.99899949957957,0.25,after_step,0,generated:sparse_peer_exchange,243.68832553078943,0.125,247.5196961859803,6.0
,162.51769134466562,4.898979485566356,0,0,0,0.5,164.7253407179187,6.15023398482447,0.5,0.5048828125,0.03173828125,165.16482077844245,5.99070478491457,0.5,after_step,1,generated:sparse_peer_exchange,162.51769134466562,0.125,167.0269439342048,7.745966692414834
9.486832980505138,9.486832980505138,4.898979485566356,0,1,0,1.0,145.14463518318667,6.545518692345517,0.5625,0.444091796875,0.0302734375,163.73010912656454,6.292528739883945,0.5,after_step,2,generated:sparse_peer_exchange,162.51769134466562,0.125,167.0269439342048,9.486832980505138
