step_idx,phase,topology,agent_id,active_sender,active_receiver,known_sources,known_source_count,coverage_ratio,normalized_l1_error,rmse,exact_match,sent_count,received_count,Topology,Agents,Seed
2,after_step,one_peer_exponential,24,True,True,"[17, 18, 19, 20, 21, 22, 23, 24]",8,0.2496,0.7504,4.207136793592526,False,1,1,one_peer_exponential,32,1
2,after_step,one_peer_exponential,25,True,True,"[18, 19, 20, 21, 22, 23, 24, 25]",8,0.2496,0.7504,4.20523483291956,False,1,1,one_peer_exponential,32,1
2,after_step,one_peer_exponential,26,True,True,"[19, 20, 21, 22, 23, 24, 25, 26]",8,0.2496,0.7504,4.218056424468502,False,1,1,one_peer_exponential,32,1
2,after_step,one_peer_exponential,27,True,True,"[20, 21, 22, 23, 24, 25, 26, 27]",8,0.2496,0.7504,4.229420764123617,False,1,1,one_peer_exponential,32,1
2,after_step,one_peer_exponential,28,True,True,"[21, 22, 23, 24, 25, 26, 27, 28]",8,0.2496,0.7504,4.204521375852429,False,1,1,one_peer_exponential,32,1
2,after_step,one_peer_exponential,29,True,True,"[22, 23, 24, 25, 26, 27, 28, 29]",8,0.2496,0.7504,4.207136793592526,False,1,1,one_peer_exponential,32,1
2,after_step,one_peer_exponential,30,True,True,"[23, 24, 25, 26, 27, 28, 29, 30]",8,0.2496,0.7504,4.202856171700383,False,1,1,one_peer_exponential,32,1
2,after_step,one_peer_exponential,31,True,True,"[24, 25, 26, 27, 28, 29, 30, 31]",8,0.2496,0.7504,4.199047511043427,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,0,True,True,"[0, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.4994,0.5006,2.9347913043349436,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,1,True,True,"[0, 1, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.4996,0.5004,2.9363242327781176,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,2,True,True,"[0, 1, 2, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.4998,0.5002,2.9538110975483858,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,3,True,True,"[0, 1, 2, 3, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.5,0.5,2.9380265485526165,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,4,True,True,"[0, 1, 2, 3, 4, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.5002,0.4998,2.9497457517555645,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,5,True,True,"[0, 1, 2, 3, 4, 5, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.5004,0.4996,2.933257574779276,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,6,True,True,"[0, 1, 2, 3, 4, 5, 6, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.5006,0.4994,2.9395577898724836,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,7,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.5008,0.4992,2.935302369433173,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,8,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 25, 26, 27, 28, 29, 30, 31]",16,0.5008,0.4992,2.939727878562912,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,9,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 26, 27, 28, 29, 30, 31]",16,0.5008,0.4992,2.9421080877493266,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,10,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 27, 28, 29, 30, 31]",16,0.5008,0.4992,2.9387071987525397,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,11,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 28, 29, 30, 31]",16,0.5008,0.4992,2.9281393409467387,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,12,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 29, 30, 31]",16,0.5008,0.4992,2.9434673431176366,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,13,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 30, 31]",16,0.5008,0.4992,2.9485589700733477,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,14,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 31]",16,0.5008,0.4992,2.940748204114048,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,15,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",16,0.5008,0.4992,2.951270912674741,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,16,True,True,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,0.5006,0.4994,2.949406720003194,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,17,True,True,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",16,0.5004,0.4996,2.9543188724306657,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,18,True,True,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",16,0.5002,0.4998,2.9453352950046283,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,19,True,True,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",16,0.5,0.5,2.9376861643136762,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,20,True,True,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,0.4998,0.5002,2.9497457517555645,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,21,True,True,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",16,0.4996,0.5004,2.946183972531247,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,22,True,True,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",16,0.4994,0.5006,2.9426178820907074,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,23,True,True,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",16,0.4992,0.5008,2.9492371895118916,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,24,True,True,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",16,0.4992,0.5008,2.9604053776467842,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,25,True,True,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",16,0.4992,0.5008,2.947880594596735,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,26,True,True,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",16,0.4992,0.5008,2.9604053776467842,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,27,True,True,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",16,0.4992,0.5008,2.965805118344764,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,28,True,True,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",16,0.4992,0.5008,2.943807058894995,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,29,True,True,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",16,0.4992,0.5008,2.944825971088954,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,30,True,True,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",16,0.4992,0.5008,2.940748204114048,False,1,1,one_peer_exponential,32,1
3,after_step,one_peer_exponential,31,True,True,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",16,0.4992,0.5008,2.9342801502242417,False,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,0,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,1,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,2,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,3,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,4,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,5,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,6,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,7,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,8,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,9,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,10,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,11,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,12,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,13,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,14,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,15,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,16,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,17,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,18,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,19,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,20,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,21,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,22,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,23,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,24,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,25,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,26,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,27,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,28,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,29,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,30,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
4,after_step,one_peer_exponential,31,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",32,1.0,0.0,0.0,True,1,1,one_peer_exponential,32,1
-1,initial,chain,0,False,False,[0],1,0.25,0.75,4.205472625044657,False,0,0,chain,4,2
-1,initial,chain,1,False,False,[1],1,0.25,0.75,4.217819341792628,False,0,0,chain,4,2
-1,initial,chain,2,False,False,[2],1,0.25,0.75,4.2242159035731115,False,0,0,chain,4,2
-1,initial,chain,3,False,False,[3],1,0.25,0.75,4.228711387645177,False,0,0,chain,4,2
0,after_step,chain,0,True,False,[0],1,0.25,0.75,4.205472625044657,False,1,0,chain,4,2
0,after_step,chain,1,False,True,"[0, 1]",2,0.5,0.5,2.9543188724306657,False,0,1,chain,4,2
0,after_step,chain,2,False,False,[2],1,0.25,0.75,4.2242159035731115,False,0,0,chain,4,2
0,after_step,chain,3,False,False,[3],1,0.25,0.75,4.228711387645177,False,0,0,chain,4,2
1,after_step,chain,0,False,False,[0],1,0.25,0.75,4.205472625044657,False,0,0,chain,4,2
1,after_step,chain,1,True,False,"[0, 1]",2,0.5,0.5,2.9543188724306657,False,1,0,chain,4,2
1,after_step,chain,2,False,True,"[0, 1, 2]",3,0.75,0.25,1.6637307474468337,False,0,1,chain,4,2
1,after_step,chain,3,False,False,[3],1,0.25,0.75,4.228711387645177,False,0,0,chain,4,2
2,after_step,chain,0,False,False,[0],1,0.25,0.75,4.205472625044657,False,0,0,chain,4,2
2,after_step,chain,1,False,False,"[0, 1]",2,0.5,0.5,2.9543188724306657,False,0,0,chain,4,2
2,after_step,chain,2,True,False,"[0, 1, 2]",3,0.75,0.25,1.6637307474468337,False,1,0,chain,4,2
2,after_step,chain,3,False,True,"[0, 1, 2, 3]",4,1.0,0.0,0.0,True,0,1,chain,4,2
-1,initial,chain,0,False,False,[0],1,0.125,0.875,4.83518355390982,False,0,0,chain,8,2
-1,initial,chain,1,False,False,[1],1,0.125,0.875,4.849432956542445,False,0,0,chain,8,2
-1,initial,chain,2,False,False,[2],1,0.125,0.875,4.844068537913145,False,0,0,chain,8,2
-1,initial,chain,3,False,False,[3],1,0.125,0.875,4.85190684164484,False,0,0,chain,8,2
-1,initial,chain,4,False,False,[4],1,0.125,0.875,4.8343562136028,False,0,0,chain,8,2
-1,initial,chain,5,False,False,[5],1,0.125,0.875,4.867134680692533,False,0,0,chain,8,2
-1,initial,chain,6,False,False,[6],1,0.125,0.875,4.863229379743464,False,0,0,chain,8,2
-1,initial,chain,7,False,False,[7],1,0.125,0.875,4.845307007816945,False,0,0,chain,8,2
0,after_step,chain,0,True,False,[0],1,0.125,0.875,4.83518355390982,False,1,0,chain,8,2
0,after_step,chain,1,False,True,"[0, 1]",2,0.25,0.75,4.205472625044657,False,0,1,chain,8,2
0,after_step,chain,2,False,False,[2],1,0.125,0.875,4.844068537913145,False,0,0,chain,8,2
0,after_step,chain,3,False,False,[3],1,0.125,0.875,4.85190684164484,False,0,0,chain,8,2
0,after_step,chain,4,False,False,[4],1,0.125,0.875,4.8343562136028,False,0,0,chain,8,2
0,after_step,chain,5,False,False,[5],1,0.125,0.875,4.867134680692533,False,0,0,chain,8,2
0,after_step,chain,6,False,False,[6],1,0.125,0.875,4.863229379743464,False,0,0,chain,8,2
0,after_step,chain,7,False,False,[7],1,0.125,0.875,4.845307007816945,False,0,0,chain,8,2
1,after_step,chain,0,False,False,[0],1,0.125,0.875,4.83518355390982,False,0,0,chain,8,2
1,after_step,chain,1,True,False,"[0, 1]",2,0.25,0.75,4.205472625044657,False,1,0,chain,8,2
1,after_step,chain,2,False,True,"[0, 1, 2]",3,0.375,0.625,3.5823176855214838,False,0,1,chain,8,2
1,after_step,chain,3,False,False,[3],1,0.125,0.875,4.85190684164484,False,0,0,chain,8,2
1,after_step,chain,4,False,False,[4],1,0.125,0.875,4.8343562136028,False,0,0,chain,8,2
1,after_step,chain,5,False,False,[5],1,0.125,0.875,4.867134680692533,False,0,0,chain,8,2
1,after_step,chain,6,False,False,[6],1,0.125,0.875,4.863229379743464,False,0,0,chain,8,2
1,after_step,chain,7,False,False,[7],1,0.125,0.875,4.845307007816945,False,0,0,chain,8,2
2,after_step,chain,0,False,False,[0],1,0.125,0.875,4.83518355390982,False,0,0,chain,8,2
2,after_step,chain,1,False,False,"[0, 1]",2,0.25,0.75,4.205472625044657,False,0,0,chain,8,2
2,after_step,chain,2,True,False,"[0, 1, 2]",3,0.375,0.625,3.5823176855214838,False,1,0,chain,8,2
2,after_step,chain,3,False,True,"[0, 1, 2, 3]",4,0.5,0.5,2.9543188724306657,False,0,1,chain,8,2
2,after_step,chain,4,False,False,[4],1,0.125,0.875,4.8343562136028,False,0,0,chain,8,2
2,after_step,chain,5,False,False,[5],1,0.125,0.875,4.867134680692533,False,0,0,chain,8,2
2,after_step,chain,6,False,False,[6],1,0.125,0.875,4.863229379743464,False,0,0,chain,8,2
2,after_step,chain,7,False,False,[7],1,0.125,0.875,4.845307007816945,False,0,0,chain,8,2
3,after_step,chain,0,False,False,[0],1,0.125,0.875,4.83518355390982,False,0,0,chain,8,2
3,after_step,chain,1,False,False,"[0, 1]",2,0.25,0.75,4.205472625044657,False,0,0,chain,8,2
3,after_step,chain,2,False,False,"[0, 1, 2]",3,0.375,0.625,3.5823176855214838,False,0,0,chain,8,2
3,after_step,chain,3,True,False,"[0, 1, 2, 3]",4,0.5,0.5,2.9543188724306657,False,1,0,chain,8,2
3,after_step,chain,4,False,True,"[0, 1, 2, 3, 4]",5,0.625,0.375,2.308895840006647,False,0,1,chain,8,2
3,after_step,chain,5,False,False,[5],1,0.125,0.875,4.867134680692533,False,0,0,chain,8,2
3,after_step,chain,6,False,False,[6],1,0.125,0.875,4.863229379743464,False,0,0,chain,8,2
3,after_step,chain,7,False,False,[7],1,0.125,0.875,4.845307007816945,False,0,0,chain,8,2
4,after_step,chain,0,False,False,[0],1,0.125,0.875,4.83518355390982,False,0,0,chain,8,2
4,after_step,chain,1,False,False,"[0, 1]",2,0.25,0.75,4.205472625044657,False,0,0,chain,8,2
4,after_step,chain,2,False,False,"[0, 1, 2]",3,0.375,0.625,3.5823176855214838,False,0,0,chain,8,2
4,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.5,0.5,2.9543188724306657,False,0,0,chain,8,2
4,after_step,chain,4,True,False,"[0, 1, 2, 3, 4]",5,0.625,0.375,2.308895840006647,False,1,0,chain,8,2
4,after_step,chain,5,False,True,"[0, 1, 2, 3, 4, 5]",6,0.75,0.25,1.6637307474468337,False,0,1,chain,8,2
4,after_step,chain,6,False,False,[6],1,0.125,0.875,4.863229379743464,False,0,0,chain,8,2
4,after_step,chain,7,False,False,[7],1,0.125,0.875,4.845307007816945,False,0,0,chain,8,2
5,after_step,chain,0,False,False,[0],1,0.125,0.875,4.83518355390982,False,0,0,chain,8,2
5,after_step,chain,1,False,False,"[0, 1]",2,0.25,0.75,4.205472625044657,False,0,0,chain,8,2
5,after_step,chain,2,False,False,"[0, 1, 2]",3,0.375,0.625,3.5823176855214838,False,0,0,chain,8,2
5,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.5,0.5,2.9543188724306657,False,0,0,chain,8,2
5,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.625,0.375,2.308895840006647,False,0,0,chain,8,2
5,after_step,chain,5,True,False,"[0, 1, 2, 3, 4, 5]",6,0.75,0.25,1.6637307474468337,False,1,0,chain,8,2
5,after_step,chain,6,False,True,"[0, 1, 2, 3, 4, 5, 6]",7,0.875,0.125,1.0124228365658292,False,0,1,chain,8,2
5,after_step,chain,7,False,False,[7],1,0.125,0.875,4.845307007816945,False,0,0,chain,8,2
6,after_step,chain,0,False,False,[0],1,0.125,0.875,4.83518355390982,False,0,0,chain,8,2
6,after_step,chain,1,False,False,"[0, 1]",2,0.25,0.75,4.205472625044657,False,0,0,chain,8,2
6,after_step,chain,2,False,False,"[0, 1, 2]",3,0.375,0.625,3.5823176855214838,False,0,0,chain,8,2
6,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.5,0.5,2.9543188724306657,False,0,0,chain,8,2
6,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.625,0.375,2.308895840006647,False,0,0,chain,8,2
6,after_step,chain,5,False,False,"[0, 1, 2, 3, 4, 5]",6,0.75,0.25,1.6637307474468337,False,0,0,chain,8,2
6,after_step,chain,6,True,False,"[0, 1, 2, 3, 4, 5, 6]",7,0.875,0.125,1.0124228365658292,False,1,0,chain,8,2
6,after_step,chain,7,False,True,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1.0,0.0,0.0,True,0,1,chain,8,2
-1,initial,chain,0,False,False,[0],1,0.0626,0.9374,5.152766247366554,False,0,0,chain,16,2
-1,initial,chain,1,False,False,[1],1,0.0626,0.9374,5.157227937564909,False,0,0,chain,16,2
-1,initial,chain,2,False,False,[2],1,0.0626,0.9374,5.168462053648067,False,0,0,chain,16,2
-1,initial,chain,3,False,False,[3],1,0.0626,0.9374,5.1597480558647435,False,0,0,chain,16,2
-1,initial,chain,4,False,False,[4],1,0.0626,0.9374,5.156452268759986,False,0,0,chain,16,2
-1,initial,chain,5,False,False,[5],1,0.0626,0.9374,5.165752607316769,False,0,0,chain,16,2
-1,initial,chain,6,False,False,[6],1,0.0626,0.9374,5.161492032348786,False,0,0,chain,16,2
-1,initial,chain,7,False,False,[7],1,0.0626,0.9374,5.165171826764333,False,0,0,chain,16,2
-1,initial,chain,8,False,False,[8],1,0.0624,0.9376,5.165849397727348,False,0,0,chain,16,2
-1,initial,chain,9,False,False,[9],1,0.0624,0.9376,5.148786264742401,False,0,0,chain,16,2
