average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,284.2358175881428,2.449489742783178,0,0,0,0.125,284.76341886197315,3.376562784906106,0.125,0.875,0.056640625,284.79641846810426,3.1622776601683795,0.125,initial,-1,generated:pairwise_reduce_then_star,284.9210416940104,0.125,284.95262764185907,5.477225575051661
,243.82370680473218,2.449489742783178,0,0,0,0.25,264.4683375702358,3.650095143364177,0.1875,0.8125,0.0458984375,264.5281087433321,3.4519675234711604,0.125,after_step,0,generated:pairwise_reduce_then_star,244.28262320517192,0.125,284.95262764185907,5.291502622129181
6.164414002968976,6.164414002968976,2.449489742783178,0,1,0,1.0,234.7609259700154,3.7592090659691513,0.28125,0.720703125,0.0419921875,264.5281087433321,3.4519675234711604,0.125,after_step,1,generated:pairwise_reduce_then_star,244.28262320517192,0.125,284.95262764185907,6.164414002968976
6.164414002968976,6.164414002968976,2.8284271247461903,0,5,0,1.0,95.4142080035362,5.318684578144678,0.71875,0.291015625,0.0224609375,6.164414002968976,6.164414002968976,0.25,after_step,2,generated:pairwise_reduce_then_star,6.164414002968976,0.625,244.28262320517192,6.164414002968976
