average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,284.35189466574684,3.4641016151377544,0,0,0,0.125,288.51875510443296,5.417674719224175,0.125,0.886962890625,0.111328125,288.0520784364041,4.794697622694892,0.125,initial,-1,tree,290.8711054745727,0.125,291.18379075765876,8.12403840463596
,247.3135661462994,4.69041575982343,0,0,0,0.25,270.1835625220453,7.8744543015267165,0.1875,0.830322265625,0.1123046875,269.4060538328681,7.66757047778197,0.125,after_step,0,tree,290.3583992241313,0.125,291.18379075765876,11.045361017187261
,176.72011770027768,4.69041575982343,0,0,0,0.5,251.5172035658184,9.606782268901162,0.25,0.772705078125,0.10791015625,268.75201142083597,7.66757047778197,0.125,after_step,1,tree,176.72011770027768,0.125,291.18379075765876,20.09975124224178
33.2264954516723,33.2264954516723,4.69041575982343,0,1,0,1.0,233.58050078474272,12.028043392791322,0.3125,0.71728515625,0.110107421875,268.75201142083597,7.66757047778197,0.125,after_step,2,tree,33.2264954516723,0.125,291.18379075765876,33.2264954516723
