average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,281.34676113294785,2.8284271247461903,0,0,0,0.125,284.92642796775806,5.468861466345194,0.125,0.874755859375,0.09375,284.95782018242016,5.377936881542583,0.125,initial,-1,generated:hybrid_mesh_fanout,288.19437884872076,0.125,288.52382917187276,8.48528137423857
,241.0684550081159,4.898979485566356,0,0,0,0.25,244.504686591914,7.880884777658654,0.25,0.74951171875,0.072265625,244.49127576113915,7.9737406865184735,0.25,after_step,0,generated:hybrid_mesh_fanout,241.0684550081159,0.25,247.9677398372619,10.677078252031311
17.832554500127006,17.832554500127006,4.898979485566356,0,1,0,1.0,216.6001990284154,9.497581654478735,0.34375,0.66259765625,0.072021484375,244.49127576113915,9.16515138991168,0.25,after_step,1,generated:hybrid_mesh_fanout,247.9677398372619,0.25,247.9677398372619,17.832554500127006
