average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,283.92604670935,2.0,0,0,0,0.125,284.2137187810703,3.4858522363074766,0.125,0.875,0.05859375,284.1249624265887,3.4519675234711604,0.125,initial,-1,generated:sparse_peer_exchange,284.51362006062203,0.125,284.5382223884869,4.898979485566356
,243.4994866524363,3.4641016151377544,0,0,0,0.25,243.93822559293216,4.442806668710119,0.25,0.75,0.0400390625,243.81960513586102,4.23606797749979,0.25,after_step,0,generated:sparse_peer_exchange,243.68832553078943,0.125,244.57309745759036,5.656854249492381
,162.53614982520043,4.242640687119285,0,0,0,0.5,163.36846424758244,6.5050942811823385,0.5,0.5,0.03173828125,163.16554740153697,7.0710678118654755,0.5,after_step,1,generated:sparse_peer_exchange,162.53614982520043,0.125,164.73615268058194,7.745966692414834
9.695359714832659,9.695359714832659,4.242640687119285,0,1,0,1.0,144.1521561928449,6.815626426670423,0.5625,0.440673828125,0.030517578125,163.07360067932945,7.0710678118654755,0.5,after_step,2,generated:sparse_peer_exchange,162.53614982520043,0.125,164.73615268058194,9.695359714832659
