average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,284.13729075923845,0.0,4,0,0,0.125,285.105423063725,2.374639187453684,0.125,0.877197265625,0.046875,284.59616412987725,1.5,0.125,initial,-1,one_peer_exponential_dag_star,284.4433159699837,0.125,286.83096067196095,7.874007874011811
,243.76628150751284,0.0,2,0,0,0.25,245.3444691806153,4.31918283571669,0.25,0.75439453125,0.04296875,245.44446431015967,4.061552812808831,0.25,after_step,0,one_peer_exponential_dag_star,245.3222370679022,0.125,247.135590314305,9.899494936611665
,164.45364088398895,3.0,0,0,0,0.5,165.88913393430514,7.742100579789707,0.5,0.5087890625,0.0390625,165.71058570769156,7.778174593052023,0.5,after_step,1,one_peer_exponential_dag_star,166.34903065542642,0.125,167.17356250316615,12.68857754044952
14.2828568570857,14.2828568570857,14.2828568570857,0,8,0,1.0,14.2828568570857,14.2828568570857,1.0,0.0390625,0.0390625,14.2828568570857,14.2828568570857,1.0,after_step,2,one_peer_exponential_dag_star,14.2828568570857,1.0,14.2828568570857,14.2828568570857
14.2828568570857,14.2828568570857,14.2828568570857,0,8,0,1.0,14.2828568570857,14.2828568570857,1.0,0.0390625,0.0390625,14.2828568570857,14.2828568570857,1.0,after_step,3,one_peer_exponential_dag_star,14.2828568570857,1.0,14.2828568570857,14.2828568570857
