average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,284.2111890830479,2.0,0,0,0,0.125,284.4779551077197,3.2458738303736183,0.125,0.875,0.056640625,284.4327625780417,3.602879500955848,0.125,initial,-1,generated:binary_tree_merge,284.49253065766067,0.125,284.7981741514506,4.0
,243.90981940053172,3.4641016151377544,0,0,0,0.25,264.38112674655787,4.549943968145021,0.1875,0.8125,0.056640625,264.4039503101691,4.121320343559642,0.125,after_step,0,generated:binary_tree_merge,243.90981940053172,0.125,284.7981741514506,6.6332495807108
,162.9723902997069,3.4641016151377544,0,0,0,0.5,244.20744284833714,4.807071532403743,0.25,0.75,0.0498046875,264.4039503101691,4.121320343559642,0.125,after_step,1,generated:binary_tree_merge,162.9723902997069,0.125,284.7981741514506,9.695359714832659
12.569805089976535,12.569805089976535,3.4641016151377544,0,1,0,1.0,225.33056343790568,5.819280174275862,0.3125,0.69140625,0.05126953125,264.4039503101691,4.121320343559642,0.125,after_step,2,generated:binary_tree_merge,162.9723902997069,0.125,284.7981741514506,12.569805089976535
