average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,287.11844245885703,3.605551275463989,0,0,0,0.125,289.2234268668084,5.953270884265797,0.125,0.8890380859375,0.1201171875,289.1967766572213,6.855266606700388,0.125,initial,-1,one_peer_exponential_dag_star,287.85760368626705,0.125,291.31426329653,7.874007874011811
,249.59366979152335,7.681145747868608,0,0,0,0.25,253.4252389132581,10.842914091823616,0.25,0.778076171875,0.1162109375,253.69945215161067,10.62754266830674,0.25,after_step,0,one_peer_exponential_dag_star,254.5820103620835,0.125,256.6554110086129,14.0
,178.932948335403,16.703293088490067,0,0,0,0.5,181.92628989722851,20.80032010454892,0.5,0.55615234375,0.11376953125,181.95737856591785,21.06606061107435,0.5,after_step,1,one_peer_exponential_dag_star,179.1898434621784,0.125,185.16479146965278,24.041630560342615
40.4103947023535,40.4103947023535,40.4103947023535,0,8,0,1.0,40.4103947023535,40.4103947023535,1.0,0.1123046875,0.1123046875,40.4103947023535,40.4103947023535,1.0,after_step,2,one_peer_exponential_dag_star,40.4103947023535,1.0,40.4103947023535,40.4103947023535
40.4103947023535,40.4103947023535,40.4103947023535,0,8,0,1.0,40.4103947023535,40.4103947023535,1.0,0.1123046875,0.1123046875,40.4103947023535,40.4103947023535,1.0,after_step,3,one_peer_exponential_dag_star,40.4103947023535,1.0,40.4103947023535,40.4103947023535
