average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,142.56928140381433,1.4142135623730951,0,0,0,0.125,143.7004799363095,2.2553226953016114,0.125,0.87939453125,0.06640625,143.7409061078519,2.23606797749979,0.125,initial,-1,tree,144.18044250174847,0.125,144.49221432312538,3.4641016151377544
,123.12595177297108,1.4142135623730951,0,0,0,0.25,133.91996185527535,2.974085845027135,0.1875,0.8193359375,0.064453125,134.22310271044373,2.914213562373095,0.125,after_step,0,tree,144.18044250174847,0.125,144.49221432312538,4.358898943540674
,84.82924024179398,1.4142135623730951,0,0,0,0.5,124.00231120291468,3.580611295950548,0.25,0.757568359375,0.0595703125,132.97945409817248,2.914213562373095,0.125,after_step,1,tree,144.18044250174847,0.125,144.49221432312538,7.211102550927978
9.591663046625438,9.591663046625438,1.4142135623730951,0,1,0,1.0,114.43964745872742,4.029569176778728,0.3125,0.697998046875,0.05810546875,132.97945409817248,2.914213562373095,0.125,after_step,2,tree,144.18044250174847,0.125,144.49221432312538,9.591663046625438
