average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,281.34676113294785,3.4641016151377544,0,0,0,0.125,285.36468087165514,4.991718956072122,0.125,0.876220703125,0.08984375,285.13853328155517,4.581275857411505,0.125,initial,-1,tree,288.3331406550416,0.125,288.4406351400579,8.48528137423857
,237.714114010927,3.4641016151377544,0,0,0,0.25,265.5818141140402,6.59929208430099,0.1875,0.81494140625,0.0830078125,266.46945506661467,5.561227258487241,0.125,after_step,0,tree,288.11803136909015,0.125,288.4406351400579,13.038404810405298
,157.11779020849295,3.4641016151377544,0,0,0,0.5,245.4546819357967,8.816948937584735,0.25,0.752197265625,0.08740234375,266.46945506661467,7.689970229237089,0.125,after_step,1,tree,288.11803136909015,0.125,288.4406351400579,15.556349186104045
16.852299546352718,16.852299546352718,3.4641016151377544,0,1,0,1.0,225.73520279337365,9.284126749803326,0.3125,0.69189453125,0.08544921875,266.46945506661467,7.689970229237089,0.125,after_step,2,tree,16.852299546352718,0.125,288.4406351400579,16.852299546352718
