average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,284.16192566915083,2.0,0,0,0,0.125,284.5337449564829,4.6668700938477565,0.125,0.875,0.0703125,284.5346973951308,4.794697622694892,0.125,initial,-1,generated:budget_aware_partial,284.3202419807637,0.125,284.9105122665712,7.874007874011811
,243.57750306627253,1.4142135623730951,0,0,0,0.25,264.33399535450025,5.4899688887976525,0.1875,0.8125,0.0625,264.35115544095027,5.477225575051661,0.125,after_step,0,generated:budget_aware_partial,284.68579170727855,0.125,284.9105122665712,9.695359714832659
19.8997487421324,19.8997487421324,1.4142135623730951,0,1,0,1.0,236.31378048883292,7.1482812839753525,0.28125,0.7236328125,0.060546875,264.35115544095027,5.477225575051661,0.125,after_step,1,generated:budget_aware_partial,19.8997487421324,0.125,284.9105122665712,19.8997487421324
