average_rmse,best_agent_global_rmse,best_agent_rmse,exact_match_agents,full_coverage_agents,global_exact_match_agents,max_coverage,mean_agent_global_rmse,mean_agent_rmse,mean_coverage,mean_global_normalized_l1_error,mean_normalized_l1_error,median_agent_global_rmse,median_agent_rmse,min_coverage,phase,step_idx,topology,vote_rmse,vote_top_ratio,worst_agent_global_rmse,worst_agent_rmse
,284.2076705509547,2.0,0,0,0,0.125,284.5038309104561,4.009083599776841,0.125,0.875,0.0703125,284.3677196815919,4.077258687480592,0.125,initial,-1,tree,284.76305940202286,0.125,284.93508032532606,6.0
,243.85241438214223,2.0,0,0,0,0.25,264.4298688355769,4.721128169634573,0.1875,0.8125,0.060546875,264.4327250734206,4.859933131085473,0.125,after_step,0,tree,284.76305940202286,0.125,284.93508032532606,6.928203230275509
,162.92943257741985,2.0,0,0,0,0.5,244.28668175457256,5.4072277318339195,0.25,0.75,0.05810546875,264.4327250734206,5.82842712474619,0.125,after_step,1,tree,284.76305940202286,0.125,284.93508032532606,8.48528137423857
13.564659966250536,13.564659966250536,2.0,0,1,0,1.0,225.49522566494576,6.292717640314255,0.3125,0.691162109375,0.057861328125,264.4327250734206,5.82842712474619,0.125,after_step,2,tree,284.76305940202286,0.125,284.93508032532606,13.564659966250536
